Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0812_15,2003333.333,0.054425829,-1.264194948
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0812_15,5040000,0.115286107,-0.938223025
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0812_15,5406666.667,0.132620646,-0.877388861
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0812_15,5616666.667,0.15259155,-0.816469515
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0812_15,1405544.333,0.032150741,-1.492809013
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0812_15,1557566,0.038205686,-1.417871998
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0812_15,1551729.333,0.042156816,-1.375132195
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0812_15,1195782.667,0.027352605,-1.563001307
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0812_15,965290.0333,0.023677692,-1.625660634
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0812_15,844866.6333,0.022953028,-1.639160007
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0812_15,1097575.367,0.025106189,-1.60021921
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0812_15,1573775.367,0.038603287,-1.413375713
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0812_15,1066423.6,0.028972207,-1.538018418
Q88DP0,GSA_PSEPK,Heml,"Glutamate-1-semialdehyde 2,1-aminomutase",PP_0812_15,1293934.7,0.029597757,-1.528741201
Q88DP0,GSA_PSEPK,Heml,"Glutamate-1-semialdehyde 2,1-aminomutase",PP_0812_15,793491.7,0.019463634,-1.710776068
Q88DP0,GSA_PSEPK,Heml,"Glutamate-1-semialdehyde 2,1-aminomutase",PP_0812_15,1763333.333,0.047905596,-1.319613748
Q88DP1,THIE_PSEPK,Thie,Thiamine-phosphate synthase,PP_0812_15,744147.3667,0.017021796,-1.768994612
Q88DP1,THIE_PSEPK,Thie,Thiamine-phosphate synthase,PP_0812_15,827773.7,0.020304541,-1.692406833
Q88DP1,THIE_PSEPK,Thie,Thiamine-phosphate synthase,PP_0812_15,605868.9667,0.016460027,-1.783569457
Q88DP2,Q88DP2_PSEPK,Thid,Phosphomethylpyrimidine kinase,PP_0812_15,630124.4,0.014413609,-1.841227264
Q88DP2,Q88DP2_PSEPK,Thid,Phosphomethylpyrimidine kinase,PP_0812_15,1470725.033,0.036075556,-1.442786972
Q88DP2,Q88DP2_PSEPK,Thid,Phosphomethylpyrimidine kinase,PP_0812_15,635409.2667,0.017262567,-1.762894621
Q88DP5,Q88DP5_PSEPK,Amn,AMP nucleosidase,PP_0812_15,2930814.033,0.067040107,-1.173665299
Q88DP5,Q88DP5_PSEPK,Amn,AMP nucleosidase,PP_0812_15,3507440.033,0.086034333,-1.065328202
Q88DP5,Q88DP5_PSEPK,Amn,AMP nucleosidase,PP_0812_15,3270214.267,0.088843988,-1.051371957
Q88DP7,Q88DP7_PSEPK,Pp_4776,AsnC family transcriptional regulator,PP_0812_15,294033.4,0.006725787,-2.172256895
Q88DP7,Q88DP7_PSEPK,Pp_4776,AsnC family transcriptional regulator,PP_0812_15,553358.0333,0.013573372,-1.867312237
Q88DP7,Q88DP7_PSEPK,Pp_4776,AsnC family transcriptional regulator,PP_0812_15,542837.3,0.014747606,-1.831278484
Q88DQ1,Q88DQ1_PSEPK,Hrpb,ATP-dependent helicase HrpB,PP_0812_15,492097.7,0.011256355,-1.948602226
Q88DQ1,Q88DQ1_PSEPK,Hrpb,ATP-dependent helicase HrpB,PP_0812_15,435849,0.010690982,-1.970982403
Q88DQ1,Q88DQ1_PSEPK,Hrpb,ATP-dependent helicase HrpB,PP_0812_15,202607.6,0.005504369,-2.259292433
Q88DQ3,Q88DQ3_PSEPK,Pp_4770,DUF2076 domain-containing protein,PP_0812_15,808286.3333,0.018488926,-1.733088325
Q88DQ3,Q88DQ3_PSEPK,Pp_4770,DUF2076 domain-containing protein,PP_0812_15,708023.3333,0.017367172,-1.760270886
Q88DQ3,Q88DQ3_PSEPK,Pp_4770,DUF2076 domain-containing protein,PP_0812_15,381740.3,0.010370981,-1.984180155
Q88DQ7,Q88DQ7_PSEPK,Rhle-i,ATP-dependent RNA helicase,PP_0812_15,916329.3333,0.020960326,-1.678601972
Q88DQ7,Q88DQ7_PSEPK,Rhle-i,ATP-dependent RNA helicase,PP_0812_15,818289.6667,0.020071906,-1.69741139
Q88DQ7,Q88DQ7_PSEPK,Rhle-i,ATP-dependent RNA helicase,PP_0812_15,816124.3333,0.022172168,-1.654191839
Q88DR1,Q88DR1_PSEPK,Tesb,Acyl-CoA thioesterase II,PP_0812_15,107810.4333,0.00246608,-2.607992769
Q88DR1,Q88DR1_PSEPK,Tesb,Acyl-CoA thioesterase II,PP_0812_15,475780.3333,0.011670461,-1.93291197
Q88DR1,Q88DR1_PSEPK,Tesb,Acyl-CoA thioesterase II,PP_0812_15,300038.6333,0.00815134,-2.088770987
Q88DR3,Q88DR3_PSEPK,Pp_4760,"Alcohol dehydrogenase, zinc-containing",PP_0812_15,1191911.667,0.027264059,-1.56440949
Q88DR3,Q88DR3_PSEPK,Pp_4760,"Alcohol dehydrogenase, zinc-containing",PP_0812_15,912576.6667,0.022384681,-1.650049096
Q88DR3,Q88DR3_PSEPK,Pp_4760,"Alcohol dehydrogenase, zinc-containing",PP_0812_15,992511,0.026964177,-1.569212837
Q88DS5,Q88DS5_PSEPK,Pp_4748,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0812_15,12442.1,0.000284603,-3.545759874
Q88DS5,Q88DS5_PSEPK,Pp_4748,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0812_15,152532.7333,0.00374149,-2.426955404
Q88DS5,Q88DS5_PSEPK,Pp_4748,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0812_15,114951.9333,0.003122972,-2.505431886
Q88DS7,Q88DS7_PSEPK,Hsds,"Type I restriction-modification system, S subunit",PP_0812_15,373993,0.008554801,-2.067790087
Q88DS7,Q88DS7_PSEPK,Hsds,"Type I restriction-modification system, S subunit",PP_0812_15,198782.3333,0.004875951,-2.311940672
Q88DS7,Q88DS7_PSEPK,Hsds,"Type I restriction-modification system, S subunit",PP_0812_15,232637.3,0.006320205,-2.199268817
Q88DS8,Q88DS8_PSEPK,Hsdm,site-specific DNA-methyltransferase (adenine-specific),PP_0812_15,1077905.367,0.024656253,-1.608072927
Q88DS8,Q88DS8_PSEPK,Hsdm,site-specific DNA-methyltransferase (adenine-specific),PP_0812_15,1314880.067,0.032252819,-1.491432315
Q88DS8,Q88DS8_PSEPK,Hsdm,site-specific DNA-methyltransferase (adenine-specific),PP_0812_15,1584197.933,0.043038911,-1.366138723
Q88DS9,Q88DS9_PSEPK,Hsdr,Type I restriction enzyme EcoAI R protein,PP_0812_15,353384.7,0.008083402,-2.092405819
Q88DS9,Q88DS9_PSEPK,Hsdr,Type I restriction enzyme EcoAI R protein,PP_0812_15,723701.3333,0.01775174,-1.750759084
Q88DS9,Q88DS9_PSEPK,Hsdr,Type I restriction enzyme EcoAI R protein,PP_0812_15,667626.6333,0.018137837,-1.741414512
Q88DT6,SSRP_PSEPK,Smpb,SsrA-binding protein,PP_0812_15,812408.3667,0.018583214,-1.730879174
Q88DT6,SSRP_PSEPK,Smpb,SsrA-binding protein,PP_0812_15,987196.7,0.024215043,-1.615914762
Q88DT6,SSRP_PSEPK,Smpb,SsrA-binding protein,PP_0812_15,60530.23333,0.001644463,-2.783975817
Q88DT8,Q88DT8_PSEPK,Bame,Outer membrane protein assembly factor BamE,PP_0812_15,402719.4,0.009211895,-2.03565101
Q88DT8,Q88DT8_PSEPK,Bame,Outer membrane protein assembly factor BamE,PP_0812_15,382320.1,0.009377966,-2.027891325
Q88DT8,Q88DT8_PSEPK,Bame,Outer membrane protein assembly factor BamE,PP_0812_15,21729.2,0.000590331,-3.228904428
Q88DT9,Q88DT9_PSEPK,Fur,Ferric uptake regulation protein,PP_0812_15,2698294.733,0.061721408,-1.209564175
Q88DT9,Q88DT9_PSEPK,Fur,Ferric uptake regulation protein,PP_0812_15,2595653.433,0.063669032,-1.196071751
Q88DT9,Q88DT9_PSEPK,Fur,Ferric uptake regulation protein,PP_0812_15,2019477.933,0.054864439,-1.260709053
Q88DU0,Q88DU0_PSEPK,Recn,DNA repair protein RecN,PP_0812_15,561628.0667,0.012846808,-1.891204758
Q88DU0,Q88DU0_PSEPK,Recn,DNA repair protein RecN,PP_0812_15,560720.3667,0.013753964,-1.861572126
Q88DU0,Q88DU0_PSEPK,Recn,DNA repair protein RecN,PP_0812_15,440599.9667,0.011970059,-1.921903705
Q88DU1,GRPE_PSEPK,Grpe,Protein GrpE,PP_0812_15,5487480.7,0.125521883,-0.901280555
Q88DU1,GRPE_PSEPK,Grpe,Protein GrpE,PP_0812_15,4088213.4,0.100280179,-0.998784899
Q88DU1,GRPE_PSEPK,Grpe,Protein GrpE,PP_0812_15,4178765.633,0.11352718,-0.944900151
Q88DU2,DNAK_PSEPK,Dnak,Chaperone protein DnaK,PP_0812_15,40286666.67,0.921526384,-0.035492226
Q88DU2,DNAK_PSEPK,Dnak,Chaperone protein DnaK,PP_0812_15,36098626,0.885466664,-0.052827785
Q88DU2,DNAK_PSEPK,Dnak,Chaperone protein DnaK,PP_0812_15,41350000,1.123381709,0.050527348
Q88DU3,DNAJ_PSEPK,Dnaj,Chaperone protein DnaJ,PP_0812_15,3616666.667,0.082728457,-1.082345078
Q88DU3,DNAJ_PSEPK,Dnaj,Chaperone protein DnaJ,PP_0812_15,3446666.667,0.084543618,-1.072919173
Q88DU3,DNAJ_PSEPK,Dnaj,Chaperone protein DnaJ,PP_0812_15,3640000,0.098890192,-1.004846782
Q88DU4,DAPB_PSEPK,Dapb,4-hydroxy-tetrahydrodipicolinate reductase,PP_0812_15,3693333.333,0.084482147,-1.073235055
Q88DU4,DAPB_PSEPK,Dapb,4-hydroxy-tetrahydrodipicolinate reductase,PP_0812_15,3840904,0.094213903,-1.025885004
Q88DU4,DAPB_PSEPK,Dapb,4-hydroxy-tetrahydrodipicolinate reductase,PP_0812_15,2188128.967,0.059446289,-1.22587525
Q88DU5,CARA_PSEPK,Cara,Carbamoyl phosphate synthase small chain,PP_0812_15,3290000,0.075256209,-1.123457663
Q88DU5,CARA_PSEPK,Cara,Carbamoyl phosphate synthase small chain,PP_0812_15,3503333.333,0.0859336,-1.065836995
Q88DU5,CARA_PSEPK,Cara,Carbamoyl phosphate synthase small chain,PP_0812_15,3533333.333,0.095992311,-1.017763555
Q88DU6,CARB_PSEPK,Carb,Carbamoyl phosphate synthase large chain,PP_0812_15,7484302.333,0.171197635,-0.766502238
Q88DU6,CARB_PSEPK,Carb,Carbamoyl phosphate synthase large chain,PP_0812_15,8576074,0.210363343,-0.677029937
Q88DU6,CARB_PSEPK,Carb,Carbamoyl phosphate synthase large chain,PP_0812_15,9035448,0.245471754,-0.609998475
Q88DU7,GREA_PSEPK,Grea,Transcription elongation factor GreA,PP_0812_15,1050446.7,0.024028157,-1.61927954
Q88DU7,GREA_PSEPK,Grea,Transcription elongation factor GreA,PP_0812_15,1069891,0.026243459,-1.580978922
Q88DU7,GREA_PSEPK,Grea,Transcription elongation factor GreA,PP_0812_15,923217.9667,0.025081649,-1.600643918
Q88DU9,Q88DU9_PSEPK,Pp_4720,RNA binding protein,PP_0812_15,1032352.333,0.023614262,-1.626825617
Q88DU9,Q88DU9_PSEPK,Pp_4720,RNA binding protein,PP_0812_15,940710,0.023074766,-1.636862696
Q88DU9,Q88DU9_PSEPK,Pp_4720,RNA binding protein,PP_0812_15,470591.6333,0.012784862,-1.893303964
Q88DV1,Q88DV1_PSEPK,Ftsh,ATP-dependent zinc metalloprotease FtsH,PP_0812_15,1985005.667,0.045405471,-1.34289181
Q88DV1,Q88DV1_PSEPK,Ftsh,ATP-dependent zinc metalloprotease FtsH,PP_0812_15,2177043,0.053400897,-1.272451449
Q88DV1,Q88DV1_PSEPK,Ftsh,ATP-dependent zinc metalloprotease FtsH,PP_0812_15,2462765,0.066907501,-1.174525193
Q88DV2,Q88DV2_PSEPK,Folp,Dihydropteroate synthase,PP_0812_15,1590814.033,0.036388642,-1.439034148
Q88DV2,Q88DV2_PSEPK,Folp,Dihydropteroate synthase,PP_0812_15,1777993.333,0.043612569,-1.360388328
Q88DV2,Q88DV2_PSEPK,Folp,Dihydropteroate synthase,PP_0812_15,1712098.967,0.04651368,-1.3324193
Q88DV3,GLMM_PSEPK,Glmm,Phosphoglucosamine mutase,PP_0812_15,1278294.733,0.029240005,-1.534022562
Q88DV3,GLMM_PSEPK,Glmm,Phosphoglucosamine mutase,PP_0812_15,2357440.033,0.057825873,-1.237877802
Q88DV3,GLMM_PSEPK,Glmm,Phosphoglucosamine mutase,PP_0812_15,3318765.633,0.090163014,-1.044971581
Q88DV4,TPIS_PSEPK,Tpia,Triosephosphate isomerase,PP_0812_15,1698620.333,0.038854628,-1.410557243
Q88DV4,TPIS_PSEPK,Tpia,Triosephosphate isomerase,PP_0812_15,1606666.667,0.039410081,-1.404392673
Q88DV4,TPIS_PSEPK,Tpia,Triosephosphate isomerase,PP_0812_15,1487341.667,0.040407556,-1.393537421
Q88DV5,RIMP_PSEPK,Rimp,Ribosome maturation factor RimP,PP_0812_15,374961.4,0.008576952,-2.066666999
Q88DV5,RIMP_PSEPK,Rimp,Ribosome maturation factor RimP,PP_0812_15,300311.7333,0.007366375,-2.132746156
Q88DV5,RIMP_PSEPK,Rimp,Ribosome maturation factor RimP,PP_0812_15,360864.6,0.009803838,-2.008603885
Q88DV6,Q88DV6_PSEPK,Nusa,Transcription termination/antitermination protein NusA,PP_0812_15,5518957,0.126241879,-0.898796551
Q88DV6,Q88DV6_PSEPK,Nusa,Transcription termination/antitermination protein NusA,PP_0812_15,5818985,0.142734442,-0.845471219
Q88DV6,Q88DV6_PSEPK,Nusa,Transcription termination/antitermination protein NusA,PP_0812_15,4959388.667,0.134734861,-0.87052002
Q88DV7,IF2_PSEPK,Infb,Translation initiation factor IF-2,PP_0812_15,6908036,0.158015988,-0.801298969
Q88DV7,IF2_PSEPK,Infb,Translation initiation factor IF-2,PP_0812_15,6643136.667,0.162950137,-0.787945269
Q88DV7,IF2_PSEPK,Infb,Translation initiation factor IF-2,PP_0812_15,7504029,0.203866721,-0.690653662
Q88DV8,RBFA_PSEPK,Rbfa,Ribosome-binding factor A,PP_0812_15,1188294.733,0.027181324,-1.565729389
Q88DV8,RBFA_PSEPK,Rbfa,Ribosome-binding factor A,PP_0812_15,1573224.333,0.038589771,-1.413527801
Q88DV8,RBFA_PSEPK,Rbfa,Ribosome-binding factor A,PP_0812_15,1038765.633,0.028220806,-1.549430592
Q88DV9,RS15_PSEPK,Rpso,Small ribosomal subunit protein uS15,PP_0812_15,5683984.333,0.130016752,-0.886000689
Q88DV9,RS15_PSEPK,Rpso,Small ribosomal subunit protein uS15,PP_0812_15,6054106.7,0.148501765,-0.828268386
Q88DV9,RS15_PSEPK,Rpso,Small ribosomal subunit protein uS15,PP_0812_15,4245432.3,0.115338355,-0.938026246
Q88DW0,PNP_PSEPK,Pnp,Polyribonucleotide nucleotidyltransferase,PP_0812_15,13990814.03,0.320029065,-0.494810577
Q88DW0,PNP_PSEPK,Pnp,Polyribonucleotide nucleotidyltransferase,PP_0812_15,13990000,0.343162053,-0.464500742
Q88DW0,PNP_PSEPK,Pnp,Polyribonucleotide nucleotidyltransferase,PP_0812_15,15052098.97,0.408929931,-0.3883511
Q88DW1,Q88DW1_PSEPK,Pp_4707,OsmY-related protein,PP_0812_15,461628.0667,0.010559385,-1.976361355
Q88DW1,Q88DW1_PSEPK,Pp_4707,OsmY-related protein,PP_0812_15,375955.3667,0.009221845,-2.035182168
Q88DW1,Q88DW1_PSEPK,Pp_4707,OsmY-related protein,PP_0812_15,560561.3,0.015229125,-1.817325054
Q88DW4,Q88DW4_PSEPK,Pp_4704,DUF748 domain-containing protein,PP_0812_15,671451.0333,0.015358924,-1.813639215
Q88DW4,Q88DW4_PSEPK,Pp_4704,DUF748 domain-containing protein,PP_0812_15,594327.6667,0.01457832,-1.836292509
Q88DW4,Q88DW4_PSEPK,Pp_4704,DUF748 domain-containing protein,PP_0812_15,1216673.333,0.033054137,-1.480774176
Q88DW8,PANC_PSEPK,Panc,Pantothenate synthetase,PP_0812_15,374588.0667,0.008568413,-2.067099623
Q88DW8,PANC_PSEPK,Panc,Pantothenate synthetase,PP_0812_15,389445.4,0.009552744,-2.019871878
Q88DW8,PANC_PSEPK,Panc,Pantothenate synthetase,PP_0812_15,367524.6,0.009984774,-2.000661752
Q88DW9,PANB_PSEPK,Panb,3-methyl-2-oxobutanoate hydroxymethyltransferase,PP_0812_15,170668.0667,0.0039039,-2.408501292
Q88DW9,PANB_PSEPK,Panb,3-methyl-2-oxobutanoate hydroxymethyltransferase,PP_0812_15,717999.6667,0.017611883,-1.754194214
Q88DW9,PANB_PSEPK,Panb,3-methyl-2-oxobutanoate hydroxymethyltransferase,PP_0812_15,170102.2667,0.004621276,-2.335238065
Q88DX1,Q88DX1_PSEPK,Pcnb,Poly(A) polymerase I,PP_0812_15,1170000,0.026762846,-1.572467699
Q88DX1,Q88DX1_PSEPK,Pcnb,Poly(A) polymerase I,PP_0812_15,911093,0.022348288,-1.650755747
Q88DX1,Q88DX1_PSEPK,Pcnb,Poly(A) polymerase I,PP_0812_15,1207242.333,0.032797919,-1.484153709
Q88DX2,Q88DX2_PSEPK,Pp_4696,Nitrogen regulation protein NR(I),PP_0812_15,1488144.333,0.034040152,-1.468008506
Q88DX2,Q88DX2_PSEPK,Pp_4696,Nitrogen regulation protein NR(I),PP_0812_15,1396553.333,0.034256191,-1.465260931
Q88DX2,Q88DX2_PSEPK,Pp_4696,Nitrogen regulation protein NR(I),PP_0812_15,1176010,0.03194941,-1.495537151
Q88DX4,GLUQ_PSEPK,Gluq,Glutamyl-Q tRNA(Asp) synthetase,PP_0812_15,309741.7667,0.007085104,-2.14965379
Q88DX4,GLUQ_PSEPK,Gluq,Glutamyl-Q tRNA(Asp) synthetase,PP_0812_15,141902.7667,0.003480747,-2.458327594
Q88DX4,GLUQ_PSEPK,Gluq,Glutamyl-Q tRNA(Asp) synthetase,PP_0812_15,21729.2,0.000590331,-3.228904428
Q88DX5,Q88DX5_PSEPK,Dksa,RNA polymerase-binding transcription factor DksA,PP_0812_15,2848294.733,0.065152542,-1.186068634
Q88DX5,Q88DX5_PSEPK,Dksa,RNA polymerase-binding transcription factor DksA,PP_0812_15,2764880.067,0.067820009,-1.168642159
Q88DX5,Q88DX5_PSEPK,Dksa,RNA polymerase-binding transcription factor DksA,PP_0812_15,2810864.6,0.076364544,-1.117108239
Q88DX6,Q88DX6_PSEPK,Pp_4692,Aminotransferase,PP_0812_15,421054.7,0.009631301,-2.016315042
Q88DX6,Q88DX6_PSEPK,Pp_4692,Aminotransferase,PP_0812_15,256772.7,0.006298402,-2.200769609
Q88DX6,Q88DX6_PSEPK,Pp_4692,Aminotransferase,PP_0812_15,364197.9333,0.009894397,-2.004610688
Q88DY4,Q88DY4_PSEPK,Pp_4684,Aminoglycoside phosphotransferase domain-containing protein,PP_0812_15,3213781.667,0.073512773,-1.133637192
Q88DY4,Q88DY4_PSEPK,Pp_4684,Aminoglycoside phosphotransferase domain-containing protein,PP_0812_15,3820773.367,0.093720117,-1.028167179
Q88DY4,Q88DY4_PSEPK,Pp_4684,Aminoglycoside phosphotransferase domain-containing protein,PP_0812_15,4032206,0.109545501,-0.960405454
Q88DY5,Q88DY5_PSEPK,Mrcb,Penicillin-binding protein 1B,PP_0812_15,470123.3667,0.010753709,-1.968441724
Q88DY5,Q88DY5_PSEPK,Mrcb,Penicillin-binding protein 1B,PP_0812_15,211068.4,0.005177317,-2.285895239
Q88DY5,Q88DY5_PSEPK,Mrcb,Penicillin-binding protein 1B,PP_0812_15,704282.3333,0.019133685,-1.718201371
Q88DY6,Q88DY6_PSEPK,Pp_4682,Uncharacterized protein,PP_0812_15,1372181,0.031387581,-1.50324216
Q88DY6,Q88DY6_PSEPK,Pp_4682,Uncharacterized protein,PP_0812_15,1001623.7,0.024568924,-1.609613864
Q88DY6,Q88DY6_PSEPK,Pp_4682,Uncharacterized protein,PP_0812_15,890060.9667,0.024180852,-1.61652841
Q88DY8,Q88DY8_PSEPK,Ilvi,Acetolactate synthase,PP_0812_15,4503333.333,0.103010272,-0.987119467
Q88DY8,Q88DY8_PSEPK,Ilvi,Acetolactate synthase,PP_0812_15,3876666.667,0.095091129,-1.021859997
Q88DY8,Q88DY8_PSEPK,Ilvi,Acetolactate synthase,PP_0812_15,3040000,0.082589611,-1.083074582
Q88DY9,Q88DY9_PSEPK,Ilvh,Acetolactate synthase small subunit,PP_0812_15,3213333.333,0.073502518,-1.133697782
Q88DY9,Q88DY9_PSEPK,Ilvh,Acetolactate synthase small subunit,PP_0812_15,3830000,0.093946438,-1.027119683
Q88DY9,Q88DY9_PSEPK,Ilvh,Acetolactate synthase small subunit,PP_0812_15,1487707.3,0.040417489,-1.393430671
Q88DZ0,ILVC_PSEPK,Ilvc,Ketol-acid reductoisomerase (NADP(+)),PP_0812_15,27136666.67,0.620730291,-0.207097061
Q88DZ0,ILVC_PSEPK,Ilvc,Ketol-acid reductoisomerase (NADP(+)),PP_0812_15,18403333.33,0.451417131,-0.345421964
Q88DZ0,ILVC_PSEPK,Ilvc,Ketol-acid reductoisomerase (NADP(+)),PP_0812_15,17033333.33,0.462755384,-0.33464852
Q88DZ4,Q88DZ4_PSEPK,Recc,RecBCD enzyme subunit RecC,PP_0812_15,58466.1,0.001337367,-2.873749436
Q88DZ4,Q88DZ4_PSEPK,Recc,RecBCD enzyme subunit RecC,PP_0812_15,332421.1,0.008153989,-2.088629874
Q88DZ4,Q88DZ4_PSEPK,Recc,RecBCD enzyme subunit RecC,PP_0812_15,176127.9333,0.004784979,-2.320119926
Q88DZ5,Q88DZ5_PSEPK,Recb,RecBCD enzyme subunit RecB,PP_0812_15,173475.7333,0.003968123,-2.401414829
Q88DZ5,Q88DZ5_PSEPK,Recb,RecBCD enzyme subunit RecB,PP_0812_15,201875.7,0.004951828,-2.305234411
Q88DZ5,Q88DZ5_PSEPK,Recb,RecBCD enzyme subunit RecB,PP_0812_15,352255.3,0.009569943,-2.019090629
Q88DZ6,Q88DZ6_PSEPK,Recd,RecBCD enzyme subunit RecD,PP_0812_15,449492,0.010281782,-1.987931594
Q88DZ6,Q88DZ6_PSEPK,Recd,RecBCD enzyme subunit RecD,PP_0812_15,197557.0333,0.004845895,-2.314625961
Q88DZ6,Q88DZ6_PSEPK,Recd,RecBCD enzyme subunit RecD,PP_0812_15,145754.3,0.0039598,-2.402326789
Q88E00,Q88E00_PSEPK,Pp_4668,"Transcriptional regulator, LysR family",PP_0812_15,12442.1,0.000284603,-3.545759874
Q88E00,Q88E00_PSEPK,Pp_4668,"Transcriptional regulator, LysR family",PP_0812_15,239892.4,0.005884344,-2.230301967
Q88E00,Q88E00_PSEPK,Pp_4668,"Transcriptional regulator, LysR family",PP_0812_15,16296.9,0.000442748,-3.353843165
Q88E01,Q88E01_PSEPK,Mmsa-ii,methylmalonate-semialdehyde dehydrogenase (CoA acylating),PP_0812_15,4876666.667,0.111549983,-0.95253049
Q88E01,Q88E01_PSEPK,Mmsa-ii,methylmalonate-semialdehyde dehydrogenase (CoA acylating),PP_0812_15,5396666.667,0.132375355,-0.878192863
Q88E01,Q88E01_PSEPK,Mmsa-ii,methylmalonate-semialdehyde dehydrogenase (CoA acylating),PP_0812_15,5373333.333,0.145980759,-0.835704383
Q88E02,Q88E02_PSEPK,Mmsb,3-hydroxyisobutyrate dehydrogenase,PP_0812_15,3387480.7,0.077486005,-1.110776732
Q88E02,Q88E02_PSEPK,Mmsb,3-hydroxyisobutyrate dehydrogenase,PP_0812_15,4196106,0.102926687,-0.987472006
Q88E02,Q88E02_PSEPK,Mmsb,3-hydroxyisobutyrate dehydrogenase,PP_0812_15,3686105,0.100142755,-0.999380463
Q88E10,MCPS_PSEPK,Mcps,Methyl-accepting chemotaxis protein McpS,PP_0812_15,1149232,0.026287794,-1.580245851
Q88E10,MCPS_PSEPK,Mcps,Methyl-accepting chemotaxis protein McpS,PP_0812_15,344880.0667,0.008459596,-2.072650363
Q88E10,MCPS_PSEPK,Mcps,Methyl-accepting chemotaxis protein McpS,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88E11,Q88E11_PSEPK,Ypfj,Zinc metalloprotease,PP_0812_15,168856.3667,0.003862459,-2.413136121
Q88E11,Q88E11_PSEPK,Ypfj,Zinc metalloprotease,PP_0812_15,12320.1,0.000302201,-3.519704224
Q88E11,Q88E11_PSEPK,Ypfj,Zinc metalloprotease,PP_0812_15,240662.9333,0.006538243,-2.18453896
Q88E14,TRMA_PSEPK,Trma,tRNA/tmRNA (uracil-C(5))-methyltransferase,PP_0812_15,997602.3333,0.022819383,-1.641696105
Q88E14,TRMA_PSEPK,Trma,tRNA/tmRNA (uracil-C(5))-methyltransferase,PP_0812_15,1183479,0.02902967,-1.5371579
Q88E14,TRMA_PSEPK,Trma,tRNA/tmRNA (uracil-C(5))-methyltransferase,PP_0812_15,962658.6667,0.026153159,-1.58247584
Q88E17,Q88E17_PSEPK,Cioa,"Ubiquinol oxidase subunit I, cyanide insensitive",PP_0812_15,465577.0667,0.010649716,-1.972661981
Q88E17,Q88E17_PSEPK,Cioa,"Ubiquinol oxidase subunit I, cyanide insensitive",PP_0812_15,767669.2,0.018830232,-1.72514434
Q88E17,Q88E17_PSEPK,Cioa,"Ubiquinol oxidase subunit I, cyanide insensitive",PP_0812_15,845792.9667,0.022978195,-1.638684096
Q88E20,RLMG_PSEPK,Rlmg,Ribosomal RNA large subunit methyltransferase G,PP_0812_15,688113.3667,0.015740062,-1.802993567
Q88E20,RLMG_PSEPK,Rlmg,Ribosomal RNA large subunit methyltransferase G,PP_0812_15,1026379,0.025176149,-1.599010699
Q88E20,RLMG_PSEPK,Rlmg,Ribosomal RNA large subunit methyltransferase G,PP_0812_15,710864.6,0.01931251,-1.714161278
Q88E22,Q88E22_PSEPK,Fpr-ii,Flavodoxin/ferredoxin--NADP reductase,PP_0812_15,1041667.667,0.023827343,-1.622924377
Q88E22,Q88E22_PSEPK,Fpr-ii,Flavodoxin/ferredoxin--NADP reductase,PP_0812_15,693378.4,0.017007945,-1.769348148
Q88E22,Q88E22_PSEPK,Fpr-ii,Flavodoxin/ferredoxin--NADP reductase,PP_0812_15,775144,0.021058829,-1.676565776
Q88E24,Q88E24_PSEPK,Rada,DNA repair protein RadA,PP_0812_15,165564.7333,0.003787165,-2.421685727
Q88E24,Q88E24_PSEPK,Rada,DNA repair protein RadA,PP_0812_15,499719.7,0.012257673,-1.911591986
Q88E24,Q88E24_PSEPK,Rada,DNA repair protein RadA,PP_0812_15,450864.6,0.012248925,-1.911902028
Q88E26,Q88E26_PSEPK,Pp_4642,Cyclic diguanosine monophosphate-binding protein,PP_0812_15,451628.0667,0.010330643,-1.985872638
Q88E26,Q88E26_PSEPK,Pp_4642,Cyclic diguanosine monophosphate-binding protein,PP_0812_15,684880.0667,0.016799489,-1.77470393
